Rank,Word,Occurrences,Duolingo_Words,JLPT_Words,JLPT_Level,Definitions,JLPT_Jisho_Level,JLPT_Additional_Difficulty
6461.0,内務省,25047.0,0,0,,"['Home Ministry', 'Department of the Interior (US, etc.)', 'Home Office (UK)', 'Ministry of Home Affairs (Japan, pre-1947)']",NaN,[]
6462.0,本町,25043.0,0,0,,[],NaN,[]
6463.0,本当,25035.0,0,1,N3,"['truth', 'reality', 'actuality', 'fact']",N5,['N3']
6464.0,位置づけ,25031.0,0,0,,"['placement', 'fixed position', 'mapping out', 'location']",NaN,[]
6465.0,陰,25029.0,0,1,N3,"['shade', 'shadow']",N3,[]
6466.0,婦人,25028.0,0,1,N3,"['woman', 'lady', 'adult female']",N3,[]
6467.0,ゆめ,25027.0,0,0,,['dream'],N4,[]
6468.0,パネル,25025.0,0,0,,['panel'],NaN,[]
6469.0,西尾,25006.0,0,0,,['Nishio Tadateru'],NaN,[]
6470.0,可変,25004.0,0,0,,"['variable', 'changeable', 'convertible', 'controllable']",NaN,[]
6471.0,語り,25002.0,0,0,,"['talk', 'recital']",NaN,[]
6472.0,ミドル,25000.0,0,0,,['middle'],NaN,[]
6473.0,技能,24998.0,0,1,N1,"['technical skill', 'ability', 'capacity']",N1,[]
6474.0,農林,24985.0,0,0,,['agriculture and forestry'],NaN,[]
6475.0,マドリード,24981.0,0,0,,['Madrid (Spain)'],NaN,[]
6476.0,ペルー,24976.0,0,0,,['Peru'],NaN,[]
6477.0,ビール,24975.0,1,0,,['beer'],N3,[]
6478.0,妄想,24974.0,0,0,,"['delusion', 'wild idea', '(wild) fancy', '(ridiculous) fantasy']",NaN,[]
6479.0,ブーム,24967.0,0,0,,"['boom', 'craze', 'fad']",N1,[]
6480.0,りゅう,24943.0,1,0,,['dragon (esp. a Chinese dragon)'],NaN,[]
6481.0,塁,24938.0,0,0,,"['fort', 'fortress', 'stronghold', 'fortification']",NaN,[]
6482.0,海峡,24938.0,0,1,N1,"['channel (e.g. between two land masses)', 'strait']",N1,[]
6483.0,特命,24935.0,0,0,,"['special directive', 'special order']",NaN,[]
6484.0,生地,24934.0,0,1,N3,"['cloth', 'fabric', 'material', 'texture']",N3,[]
6485.0,望ましい,24933.0,0,1,N1,"['desirable', 'hoped for', 'preferable', 'advisable']",N1,[]
6486.0,ルーム,24930.0,1,0,,['room'],NaN,[]
6487.0,徐,24930.0,0,0,,"['going slowly (esp. to enable a vehicle to stop immediately)', 'going at a reduced speed', 'slowing down', 'reducing speed']",N1,[]
6488.0,次いで,24924.0,0,1,N1,"['next', 'secondly', 'subsequently']",N1,[]
6489.0,アドベンチャー,24922.0,0,0,,['adventure'],NaN,[]
6490.0,水雷,24920.0,0,0,,['torpedo'],NaN,[]
6491.0,幹事,24920.0,0,0,,"['executive secretary', 'coordinator', 'organizer', 'person in charge of making arrangements']",NaN,[]
6492.0,和夫,24909.0,0,0,,[],NaN,[]
6493.0,西武ライオンズ,24908.0,0,0,,['Seibu Lions (Japanese pro baseball team)'],NaN,[]
6494.0,送り,24887.0,0,0,,"['seeing off', 'sending off']",NaN,[]
6495.0,及ぶ,24886.0,0,1,N1,"['to reach', 'to amount to', 'to befall', 'to happen to', 'to extend', 'to go on (for, until)']",N1,[]
6496.0,参,24883.0,0,0,,"['three', '3']",N5,['N1']
6497.0,転,24881.0,0,0,,['turning around (once)'],NaN,[]
6498.0,大映,24869.0,0,0,,['Daiei Motion Picture Company'],NaN,[]
6499.0,疑惑,24858.0,0,1,N1,"['doubt', 'misgivings', 'distrust', 'suspicion']",N1,[]
6500.0,腹,24853.0,1,1,N3,"['abdomen', 'belly', 'stomach']",N3,[]
6501.0,キン,24851.0,0,0,,['goldfish (Carassius auratus)'],N2,[]
6502.0,流し,24841.0,0,1,N1,['sink (e.g. in a kitchen)'],N1,[]
6503.0,被災,24829.0,0,0,,"['suffering (from a disaster)', 'being hit (by an earthquake, typhoon, etc.)', 'falling victim (to)']",NaN,[]
6504.0,上がっ,24823.0,0,0,,"['doomed (business, trade, etc.)', 'in a bad state', 'poor']",NaN,[]
6505.0,手掛け,24813.0,0,0,,['handle'],NaN,[]
6506.0,通勤,24811.0,1,1,N2,['commuting to work'],N2,[]
6507.0,船団,24809.0,0,0,,"['fleet (fishing, naval, etc.)', 'convoy', 'group of ships']",NaN,[]
6508.0,相馬,24801.0,0,0,,['Soma Moritane'],NaN,[]
6509.0,緑色,24799.0,1,0,,"['green', 'green color']",NaN,[]
6510.0,満たさ,24786.0,0,0,,"[""to satisfy (conditions, one's appetite, etc.)"", 'to meet (e.g. demands)', 'to fulfill', 'to gratify']",N1,[]
6511.0,所長,24774.0,0,0,,"['head (of an office, laboratory, etc.)', 'chief']",NaN,[]
6512.0,バーン,24761.0,0,0,,['barn (unit of area)'],NaN,[]
6513.0,コマンド,24760.0,0,0,,['command'],NaN,[]
6514.0,有形,24760.0,0,0,,"['material', 'tangible', 'concrete']",NaN,[]
6515.0,太夫,24756.0,0,0,,['high-ranking noh actor'],NaN,[]
6516.0,幸福,24753.0,0,1,N3,"['happiness', 'well-being', 'joy', 'welfare', 'blessedness']",N3,[]
6517.0,白山,24750.0,0,0,,['Mount Haku (Hyōgo)'],NaN,[]
6518.0,取り付け,24740.0,0,0,,"['installation', 'mounting', 'furnishing', 'fitting']",NaN,[]
6519.0,オー,24738.0,0,0,,"['O', 'o']",NaN,[]
6520.0,刑務所,24736.0,0,0,,"['prison', 'jail', 'gaol', 'penitentiary']",NaN,[]
6521.0,並びに,24730.0,0,1,N1,"['and (also)', 'both ... and', 'as well as']",N1,[]
6522.0,西山,24730.0,0,0,,"['western mountains', 'mountains to the west']",NaN,[]
6523.0,スポーツニッポン,24729.0,0,0,,['Sports Nippon (newspaper)'],NaN,[]
6524.0,失,24724.0,0,0,,"['loss (of something)', 'disadvantage']",NaN,[]
6525.0,ラテン語,24722.0,0,0,,['Latin (language)'],NaN,[]
6526.0,仕掛け,24701.0,0,1,N1,"['device', 'contrivance', 'mechanism', 'gadget']",N1,[]
6527.0,繰り返す,24684.0,0,1,N3,"['to repeat', 'to do over again']",N3,[]
6528.0,田口,24676.0,0,0,,['Taguchi'],NaN,[]
6529.0,看板,24673.0,0,1,N2,"['signboard', 'sign', 'billboard', 'hoarding', 'doorplate']",N2,[]
6530.0,正教会,24659.0,0,0,,"['Eastern Orthodox Church', 'Orthodox Church']",NaN,[]
6531.0,浩二,24655.0,0,0,,[],NaN,[]
6532.0,会津,24654.0,0,0,,['Aizu'],NaN,[]
6533.0,吉本,24654.0,0,0,,['Ji Ben'],NaN,[]
6534.0,実態,24648.0,0,1,N1,"['true state', 'actual condition', 'reality']",N1,[]
6535.0,β,24636.0,0,0,,['beta'],NaN,[]
6536.0,征服,24628.0,0,1,N1,"['conquest', 'subjugation']",N1,[]
6537.0,集会,24623.0,0,1,N2,"['meeting', 'assembly', 'gathering', 'congregation', 'convention', 'rally']",N2,[]
6538.0,放出,24618.0,0,1,N1,"['release', 'emission', 'ejection']",N1,[]
6539.0,騎兵,24603.0,0,0,,"['cavalry', 'cavalryman', 'trooper']",NaN,[]
6540.0,新しく,24599.0,0,0,,"['newly', 'new', 'anew']",NaN,[]
6541.0,沼,24597.0,0,1,N1,"['marsh', 'swamp', 'wetland', 'bog', 'pond']",N1,[]
6542.0,月例,24589.0,0,0,,['monthly'],NaN,[]
6543.0,稼働,24579.0,0,0,,"['operation (of a machine)', 'running']",NaN,[]
6544.0,フォーラム,24568.0,0,0,,['forum'],NaN,[]
6545.0,しき,24552.0,0,0,,"['way', 'style', 'fashion', 'method', 'system', 'form', 'type']",N3,[]
6546.0,撤回,24552.0,0,0,,"['withdrawal', 'retraction', 'revocation', 'repeal']",NaN,[]
6547.0,仕え,24551.0,0,0,,"['to serve', 'to work for', 'to attend']",N1,[]
6548.0,動向,24542.0,0,1,N1,"['trend', 'tendency', 'movement', 'attitude']",N1,[]
6549.0,フリ,24538.0,0,0,,"['swing', 'shake', 'sweep', 'wave', 'wag']",N1,[]
6550.0,勃発,24537.0,0,0,,"['outbreak (e.g. of war)', 'outburst', 'sudden occurrence']",NaN,[]
6551.0,久美子,24531.0,0,0,,[],NaN,[]
6552.0,時空,24526.0,0,0,,"['space-time', 'spacetime']",NaN,[]
6553.0,打順,24513.0,0,0,,"['batting order', 'batting line-up']",NaN,[]
6554.0,工芸,24508.0,0,1,N2,"['industrial arts', 'craft']",N2,[]
6555.0,着工,24506.0,0,1,N1,['starting (construction) work'],N1,[]
6556.0,ハーフ,24505.0,0,0,,['half'],NaN,[]
6557.0,岬,24497.0,0,1,N2,['cape (on coast)'],N2,[]
6558.0,原文,24495.0,0,1,N1,['original text'],N1,[]
6559.0,違法,24493.0,0,0,,"['illegal', 'illicit', 'unlawful']",NaN,[]
6560.0,コント,24489.0,0,0,,"['conte', 'short story', 'tale']",NaN,[]
6561.0,左衛門,24488.0,0,0,,[],NaN,[]
6562.0,北野,24481.0,0,0,,['Kitano Construction Corporation'],NaN,[]
6563.0,につき,24480.0,0,0,,"['because of', 'on account of', 'due to']",NaN,[]
6564.0,天野,24474.0,0,0,,['Akira Amano'],NaN,[]
6565.0,健太,24471.0,0,0,,[],NaN,[]
6566.0,着手,24469.0,0,1,N1,"['starting work (on)', 'setting to work (on)', 'setting about (doing)', 'beginning', 'commencing', 'embarking on']",N1,[]
6567.0,水中,24460.0,0,0,,['underwater'],NaN,[]
6568.0,正室,24457.0,0,0,,['legal wife (of a noble) (as opposed to a concubine)'],NaN,[]
6569.0,ディフェンダー,24455.0,0,0,,['defender'],NaN,[]
6570.0,釣り,24453.0,1,1,N1,"['fishing', 'angling']",N3,['N1']
6571.0,邸,24444.0,0,0,,"['residence', 'estate', 'grounds', 'premises', 'mansion']",N1,[]
6572.0,ランプ,24441.0,0,0,,"['LAMP', 'solution stack of free, open source software']",N1,[]
6573.0,合理,24440.0,0,1,N2,['rationality'],N2,[]
6574.0,辰,24434.0,0,0,,['the Dragon (fifth sign of the Chinese zodiac)'],NaN,[]
6575.0,専属,24430.0,0,0,,"['exclusive', 'attached to', 'specialist']",NaN,[]
6576.0,吹奏楽,24430.0,0,0,,"['wind music', 'wind instrument music']",NaN,[]
6577.0,盾,24425.0,1,1,N1,"['shield', 'buckler', 'escutcheon', 'pretext']",N1,[]
6578.0,爵位,24420.0,0,0,,"['peerage', 'court rank']",NaN,[]
6579.0,岡村,24419.0,0,0,,['Okamura'],NaN,[]
6580.0,スカウト,24416.0,0,0,,"['(talent) scout', 'recruiter', 'headhunter']",NaN,[]
6581.0,誘拐,24406.0,0,0,,"['abduction', 'kidnapping', 'kidnaping']",NaN,[]
6582.0,工房,24401.0,0,0,,"['workshop', 'studio', 'atelier']",NaN,[]
6583.0,相模,24400.0,0,0,,['Sagami (former province located in present-day Kanagawa Prefecture)'],NaN,[]
6584.0,ヘッダ,24394.0,0,0,,"['header (on a document, email, etc.)']",NaN,[]
6585.0,尼崎,24387.0,0,0,,['Amagasaki Shinkin Bank'],NaN,[]
6586.0,珠,24386.0,0,0,,"['ball', 'sphere', 'globe', 'orb']",N3,[]
6587.0,覚,24377.0,0,0,,"['Satori', 'folklore monster that can read minds']",NaN,[]
6588.0,貫,24374.0,0,0,,"['kan (obs. unit of weight, approx. 3.75 kg, 8.3 lb)']",NaN,[]
6589.0,鼻,24371.0,1,1,N5,['nose'],N5,[]
6590.0,ブラ,24368.0,0,0,,['bra'],NaN,[]
6591.0,支線,24367.0,0,0,,['branch line'],NaN,[]
6592.0,伝言板,24360.0,0,0,,['message board'],NaN,[]
6593.0,勉,24345.0,0,0,,['study'],N5,['N3']
6594.0,稲葉,24342.0,0,0,,['Inaba Masayoshi'],NaN,[]
6595.0,ようやく,24331.0,0,0,,"['finally', 'at last']",N2,[]
6596.0,ところが,24331.0,0,0,,"['even so', 'however', 'still', 'whereupon', 'even though', 'nevertheless', 'on the contrary', 'as a matter of fact', 'despite']",N3,['N1']
6597.0,響,24327.0,0,0,,"['echo', 'reverberation']",N2,[]
6598.0,ファイト,24324.0,0,0,,['fight'],N1,[]
6599.0,なかなか,24317.0,0,1,N3,"['very', 'considerably', 'easily', 'readily', 'fairly', 'quite', 'highly', 'rather']",N3,[]
6600.0,メカ,24313.0,0,0,,"['mechanism', 'mechanics', 'machines', '(mechanical) equipment']",NaN,[]
6601.0,指令,24313.0,0,1,N1,"['order', 'directive', 'instructions', 'command']",N1,[]
6602.0,見込み,24302.0,0,1,N1,"['hope', 'promise', 'possibility', 'chance', 'probability', 'likelihood']",N1,[]
6603.0,西暦,24298.0,0,1,N2,"['Common Era', 'CE', 'Christian Era', 'anno domini', 'AD']",N2,[]
6604.0,手がけ,24296.0,0,0,,"['to handle', 'to manage', 'to deal with', 'to work with', 'to have experience with']",N1,[]
6605.0,酸素,24294.0,0,1,N3,['oxygen (O)'],N3,[]
6606.0,捜索,24290.0,0,1,N1,"['search (esp. for someone or something missing)', 'manhunt']",N1,[]
6607.0,列島,24290.0,1,1,N2,"['archipelago', 'chain of islands']",N2,[]
6608.0,慎重,24276.0,0,1,N3,"['careful', 'cautious', 'prudent', 'discreet', 'deliberate']",N3,[]
6609.0,年報,24272.0,0,0,,"['annual report', 'yearbook']",NaN,[]
6610.0,半径,24264.0,0,1,N2,['radius'],N2,[]
6611.0,郁,24260.0,0,0,,['Japanese staunton-vine (Stauntonia hexaphylla)'],NaN,[]
6612.0,妊娠,24258.0,0,1,N1,"['pregnancy', 'conception', 'gestation']",N1,[]
6613.0,改装,24257.0,0,0,,"['remodelling', 'remodeling', 'reorganization', 'reorganisation']",NaN,[]
6614.0,迎える,24253.0,0,1,N4,"['to go out to meet', 'to receive', 'to welcome', 'to greet', 'to salute', 'to hail']",N4,[]
6615.0,セカンド,24252.0,0,0,,['second'],NaN,[]
6616.0,主審,24249.0,0,0,,"['chief umpire', 'referee (soccer, boxing, etc.)']",NaN,[]
6617.0,ちん,24246.0,0,0,,['rare'],NaN,[]
6618.0,哨戒,24244.0,0,0,,"['patrol (with ships or aircraft)', 'patrolling']",NaN,[]
6619.0,東アジア,24239.0,0,0,,['East Asia'],NaN,[]
6620.0,アラン,24232.0,0,0,,['Alan (member of an ancient Scythian people)'],NaN,[]
6621.0,サーチ,24229.0,0,0,,['search'],NaN,[]
6622.0,奪,24223.0,0,0,,"['to take (by force)', 'to take away', 'to snatch', 'to steal', 'to rob (someone) of', 'to dispossess of', 'to deprive of', 'to usurp']",N3,[]
6623.0,民法,24221.0,0,0,,"['civil law', 'civil code']",NaN,[]
6624.0,シルバー,24213.0,1,0,,['silver'],NaN,[]
6625.0,別府,24203.0,0,0,,['Beppu University'],NaN,[]
6626.0,単一,24200.0,0,1,N1,"['single', 'simple', 'sole', 'individual', 'unitary']",N1,[]
6627.0,早い,24189.0,0,1,N5,"['fast', 'quick', 'rapid', 'swift', 'speedy', 'brisk', 'prompt']",N5,[]
6628.0,玩具,24163.0,0,1,N1,['toy'],N4,['N1']
6629.0,窓口,24162.0,0,1,N2,"['counter', 'window', 'teller window', 'ticket window']",N2,[]
6630.0,範,24157.0,0,0,,"['example', 'model']",NaN,[]
6631.0,天下,24154.0,0,0,,['the whole world'],NaN,[]
6632.0,支流,24148.0,0,0,,"['tributary', 'branch']",NaN,[]
6633.0,侵略,24148.0,0,1,N1,"['invasion (e.g. of a country)', 'raid', 'aggression']",N1,[]
6634.0,農民,24137.0,0,1,N3,"['farmer', 'peasant']",N3,[]
6635.0,つくら,24136.0,0,0,,"['to make', 'to produce', 'to manufacture', 'to build', 'to construct']",N5,"['N1', 'N2']"
6636.0,報酬,24130.0,0,1,N1,"['remuneration', 'recompense', 'reward', 'toll']",N1,[]
6637.0,遥,24125.0,0,0,,"['far away', 'far off', 'far', 'distant', 'in the distance']",N1,[]
6638.0,五十嵐,24124.0,0,0,,['Ikanashi'],NaN,[]
6639.0,世間,24120.0,0,1,N3,"['world', 'society', 'people', 'the public']",N3,[]
6640.0,付加,24119.0,0,0,,"['addition', 'annexation', 'appendage']",NaN,[]
6641.0,弥生,24115.0,0,0,,['third month of the lunar calendar'],NaN,[]
6642.0,澄,24109.0,0,0,,"['to become clear (water, air, etc.)', 'to become transparent']",N2,[]
6643.0,北川,24103.0,0,0,,['Arctic grayling (Thymallus arcticus)'],NaN,[]
6644.0,水道,24092.0,0,1,N4,"['water supply', 'water service', 'waterworks', 'tap water']",N4,[]
6645.0,桐生,24091.0,0,0,,['6275 Kiryu'],NaN,[]
6646.0,度々,24073.0,0,1,N1,"['often', 'again and again', 'over and over again', 'repeatedly', 'frequently']",N3,['N1']
6647.0,道場,24066.0,0,1,N1,"['dojo', 'hall used for martial arts training']",N1,[]
6648.0,留,24064.0,0,0,,['stationary point'],NaN,[]
6649.0,メイド,24056.0,0,0,,['maid'],NaN,[]
6650.0,たとえ,24054.0,0,0,,['example'],N3,['N1']
6651.0,後輩,24051.0,0,1,N2,"['junior (at work, school, etc.)', 'younger people', 'younger student']",N2,[]
6652.0,ローマ帝国,24045.0,0,0,,['Roman Empire'],NaN,[]
6653.0,マーケット,24038.0,0,0,,['market'],N3,[]
6654.0,事柄,24021.0,0,1,N1,"['matter', 'thing', 'affair', 'circumstance']",N1,[]
6655.0,朗読,24020.0,0,1,N1,"['reading aloud', 'recitation']",N1,[]
6656.0,諒,24011.0,0,0,,"['fact', 'truth', 'understanding', 'consideration']",NaN,[]
6657.0,考察,24005.0,0,0,,"['consideration', 'inquiry', 'enquiry', 'investigation', 'study']",NaN,[]
6658.0,遠慮,24003.0,0,1,N4,"['reserve', 'constraint', 'restraint', 'modesty', 'diffidence', 'hesitation', 'holding back', 'discretion', 'tact', 'thoughtfulness']",N4,['N3']
6659.0,源氏物語,24003.0,0,0,,['The Tale of Genji (Heian-period classic)'],NaN,[]
6660.0,げん,24002.0,0,0,,"['word', 'remark', 'statement']",NaN,[]
6661.0,薬物,23989.0,0,0,,"['medicines', 'drugs']",NaN,[]
6662.0,マネジメント,23979.0,0,0,,['management'],NaN,[]
6663.0,次ぐ,23977.0,0,1,N2,"['to follow', 'to come after', 'to come next (to)', 'to rank next (to)', 'to rank second (to)']",N2,[]
6664.0,名乗る,23970.0,0,0,,"[""to give one's name (as)"", 'to introduce oneself (as)']",NaN,[]
6665.0,純粋,23969.0,0,1,N2,"['pure', 'true', 'genuine', 'unmixed']",N2,[]
6666.0,突入,23969.0,0,0,,"['rushing into', 'breaking into', 'storming']",NaN,[]
6667.0,蛇,23968.0,0,0,,['snake'],NaN,[]
6668.0,処,23964.0,0,0,,"['place', 'spot', 'scene', 'site']",N5,[]
6669.0,右翼,23953.0,0,0,,['right wing (politics)'],NaN,[]
6670.0,ハリウッド,23949.0,0,0,,['Hollywood'],NaN,[]
6671.0,渡る,23948.0,0,1,N5,"['to cross over', 'to go across']",N5,[]
6672.0,見通し,23947.0,0,1,N1,"['unobstructed view', 'perspective', 'visibility', 'vista']",N1,[]
6673.0,放射線,23947.0,0,0,,['radiation'],NaN,[]
6674.0,対照,23941.0,0,1,N2,"['contrast', 'antithesis', 'comparison']",N2,[]
6675.0,丈,23938.0,0,1,N1,"['height', 'stature']",N1,[]
6676.0,散歩,23936.0,0,1,N5,"['walk', 'stroll']",N5,['N3']
6677.0,載っ,23934.0,0,0,,"['to get on', 'to climb on']",NaN,[]
6678.0,モジュール,23926.0,0,0,,['module'],NaN,[]
6679.0,練馬,23921.0,0,0,,"['Nerima daikon (variety of daikon with a long, thick root)']",NaN,[]
6680.0,電池,23921.0,1,1,N2,"['battery', 'cell']",N2,[]
6681.0,パナソニック,23917.0,0,0,,['Panasonic'],NaN,[]
6682.0,イリノイ,23915.0,0,0,,['Illinois'],NaN,[]
6683.0,コマーシャル,23900.0,0,0,,['commercial (TV or radio advertisement)'],N1,[]
6684.0,せっかく,23897.0,0,1,N2,"['with trouble', 'at great pains']",N2,[]
6685.0,マンチェスター,23896.0,0,0,,['Manchester'],NaN,[]
6686.0,朝鮮民主主義人民共和国,23892.0,0,0,,"[""Democratic People's Republic of Korea (North Korea)"", 'DPRK']",NaN,[]
6687.0,大王,23886.0,0,0,,['great king'],NaN,[]
6688.0,りょう,23879.0,1,0,,"['quantity', 'amount', 'volume', 'capacity', 'portion (of food)']",N3,[]
6689.0,職人,23875.0,0,1,N2,"['craftsman', 'artisan', 'tradesman', 'worker', 'workman']",N2,[]
6690.0,恩,23874.0,0,1,N3,"['favour', 'favor', 'obligation', 'debt of gratitude']",N3,[]
6691.0,瑞穂,23873.0,0,0,,"['fresh, young ears of rice']",NaN,[]
6692.0,全身,23872.0,0,1,N2,"['whole (body)', 'full-length (e.g. portrait)']",N2,[]
6693.0,マスコミ,23867.0,0,0,,"['mass communication', 'mass media']",N1,[]
6694.0,死体,23866.0,0,1,N2,"['dead body', 'corpse', 'cadaver', 'carcass']",N2,[]
6695.0,ローレンス,23862.0,0,0,,['USS Lawrence (DDG-4)'],NaN,[]
6696.0,抑制,23861.0,0,1,N1,"['control', 'restraint', 'suppression', 'constraint', 'curtailment', 'inhibition', 'check', 'curb']",N1,[]
6697.0,喧嘩,23857.0,0,1,N3,"['quarrel', 'brawl', 'fight', 'squabble', 'scuffle', 'argument']",N4,['N3']
6698.0,立体,23856.0,0,1,N1,"['solid body', 'three-dimensional object']",N1,[]
6699.0,互いに,23856.0,0,0,,"['mutually', 'with each other', 'reciprocally', 'together']",NaN,[]
6700.0,殆ど,23845.0,0,1,N1,"['almost', 'nearly', 'mostly', 'practically', 'virtually', 'basically', 'just about', 'all but']",N4,['N1']
6701.0,保留,23836.0,0,0,,"['reservation', 'putting on hold', 'deferment', 'withholding']",NaN,[]
6702.0,一帯,23834.0,0,1,N1,"['whole area', 'whole region']",N1,[]
6703.0,槍,23834.0,0,0,,"['spear', 'lance']",NaN,[]
6704.0,水面,23826.0,0,0,,"[""water's surface""]",NaN,[]
6705.0,プラン,23813.0,0,0,,"['plan', 'scheme']",N3,[]
6706.0,シェア,23812.0,0,0,,"['sharing', 'share (on social media)']",NaN,[]
6707.0,爆笑,23809.0,0,0,,"['roar of laughter (from multiple people)', 'burst of laughter', 'uproarious laughter']",NaN,[]
6708.0,笑顔,23808.0,0,1,N3,"['smiling face', 'smile']",N3,[]
6709.0,繊維,23797.0,0,1,N1,"['fibre', 'fiber']",N1,[]
6710.0,きみ,23794.0,0,0,,"['you', 'buddy', 'pal']",N4,[]
6711.0,ウェールズ,23792.0,0,0,,['Wales'],NaN,[]
6712.0,パシフィック,23780.0,0,0,,['Pacific'],NaN,[]
6713.0,町内,23779.0,0,0,,"['neighborhood', 'neighbourhood', 'street', 'block', 'town']",NaN,[]
6714.0,こい,23763.0,0,0,,['(romantic) love'],N3,[]
6715.0,結び,23761.0,0,1,N1,"['ending', 'conclusion']",N1,[]
6716.0,落合,23746.0,0,0,,"['to meet up (as arranged)', 'to rendezvous', 'to get together']",NaN,[]
6717.0,基金,23746.0,0,1,N1,"['fund', 'foundation']",N1,[]
6718.0,休,23743.0,0,0,,"['to be absent', 'to take a day off']",N5,[]
6719.0,吉村,23742.0,0,0,,['Kazuo Yoshimura'],NaN,[]
6720.0,取れ,23728.0,0,0,,"['to come off (of a button, handle, lid, etc.)']",N3,[]
6721.0,ライ,23726.0,0,0,,['lie'],NaN,[]
6722.0,接し,23716.0,0,0,,"['to touch', 'to come in contact with', 'to border on', 'to adjoin', 'to be adjacent', 'to be close']",NaN,[]
6723.0,ふし,23715.0,0,0,,"['joint', 'knuckle']",N3,[]
6724.0,急速,23713.0,0,1,N3,['rapid (e.g. progress)'],N3,[]
6725.0,法案,23711.0,0,1,N1,"['bill (law)', 'measure']",N1,[]
6726.0,救う,23703.0,0,1,N3,"['to rescue from', 'to help out of', 'to save']",N3,[]
6727.0,エンターテインメント,23696.0,0,0,,['entertainment'],NaN,[]
6728.0,克,23679.0,0,0,,"['nicely', 'properly', 'well', 'skillfully', 'skilfully']",N5,[]
6729.0,モーター,23678.0,0,0,,['motor'],N2,[]
6730.0,飯,23677.0,0,1,N3,['cooked rice'],N3,[]
6731.0,隼,23672.0,0,0,,"['falcon (esp. the peregrine falcon, Falco peregrinus)']",NaN,[]
6732.0,嶺,23667.0,0,0,,"['peak', 'summit', 'ridge', 'top']",N1,[]
6733.0,幻想,23666.0,0,0,,"['fantasy', 'illusion', 'vision', 'dream']",NaN,[]
6734.0,精,23663.0,0,0,,"['spirit', 'sprite', 'nymph']",NaN,[]
6735.0,進める,23661.0,0,1,N3,"['to advance', 'to move forward', 'to put (a clock, watch) forward']",N3,[]
